rut;nrc;usuario;year;mes;dia;id;problema;puntaje
438;17331;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
667;17326;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
173;17336;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
45;17334;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
607;17326;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
482;17331;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
668;17929;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
14;17346;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
669;17340;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
399;17339;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
601;18556;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
674;17340;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0
636;17337;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
264;17328;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
564;18556;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
232;17332;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
353;17332;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
234;17331;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
626;17326;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
432;17338;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
302;17337;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
250;17338;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
38;17332;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
672;17334;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
12;17350;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
92;17332;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
200;17337;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
673;17340;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0
249;17331;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
675;17345;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0
168;17334;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0
110;17334;*;2020;5;10;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
671;17322;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
670;17330;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
3;17350;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
202;17335;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
678;17344;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
42;17345;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
426;17337;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
185;17322;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
434;17335;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
495;17336;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
114;17326;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
684;17332;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
677;17345;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
520;17346;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
112;17334;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
478;17330;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
417;17327;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
463;17332;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
115;17330;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
347;17328;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
685;17326;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
11;17349;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
638;17330;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
195;18556;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
687;17339;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
160;17340;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
116;17326;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
242;17931;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
29;17350;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
429;17332;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
442;17931;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
382;17332;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
689;17327;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
31;17332;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
665;17327;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
462;17929;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
65;17326;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
121;17337;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
75;17929;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
692;17328;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
647;17331;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
1;17350;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
693;17327;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
697;18556;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
318;17339;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
698;17326;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
360;17338;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
395;17338;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
688;17929;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
85;17334;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
655;17332;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
716;17331;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
260;17336;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
497;17336;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
431;17336;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
263;17339;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
252;17333;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
167;17334;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
329;17339;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
700;17328;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
76;17338;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
209;17350;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
714;17349;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
179;17931;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
120;17337;*;2020;5;11;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
108;17330;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
94;17330;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
37;17333;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
460;17929;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
77;17334;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
640;17345;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
705;17326;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
651;17344;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
203;17334;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
706;17344;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
708;17345;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
709;17344;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
702;17345;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
710;17344;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
704;17345;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
662;17345;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
711;17334;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
214;17328;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
201;17334;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
89;17345;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
553;17344;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
4;17330;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
303;17327;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
644;17334;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
41;17323;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
126;17334;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0
729;17344;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0
712;17330;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
713;17326;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
676;17331;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
365;17931;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
530;17332;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
722;17345;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
213;17332;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0
145;17336;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
273;17327;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
633;17326;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
304;17250;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
715;17336;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
459;18556;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
717;17341;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
718;17929;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
719;17344;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0
22;17333;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
244;17339;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
66;17345;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
101;17335;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
566;17333;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
547;17345;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
191;17250;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
351;17328;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
86;17931;*;2020;5;12;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
720;17334;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
261;17336;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
721;17931;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
52;17322;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0
723;17930;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0
331;17338;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
724;17328;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
725;17930;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0
699;17332;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
597;17250;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
707;17345;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
199;17332;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
369;17341;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
345;17334;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
727;17333;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
223;17250;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
177;17250;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
78;17327;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
728;17338;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
19;17344;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
241;17929;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
473;17250;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
392;17336;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
425;17250;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
730;17345;*;2020;5;13;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
28;17344;*;2020;5;14;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
731;17346;*;2020;5;14;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
627;17336;*;2020;5;14;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
548;17322;*;2020;5;16;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
279;17322;*;2020;5;17;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
733;17930;*;2020;5;18;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0
556;17930;*;2020;5;18;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;2.0
142;17327;*;2020;5;19;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0.0
414;17329;*;2020;5;22;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0
413;18535;*;2020;5;23;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0
134;17337;*;2020;5;25;a3963220090f4e50a266ce53d33b9841;Aprobación de Créditos;0
717;17341;*;2020;4;8;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
552;17341;*;2020;4;8;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
582;17326;*;2020;4;8;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
480;17326;*;2020;4;9;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
491;17335;*;2020;4;9;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
583;17326;*;2020;4;9;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
230;17331;*;2020;4;9;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
131;17340;*;2020;4;9;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
218;17340;*;2020;4;9;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
340;17335;*;2020;4;10;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
406;17331;*;2020;4;10;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
255;17341;*;2020;4;11;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
467;17335;*;2020;4;12;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
56;17340;*;2020;4;13;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;1.0
343;17326;*;2020;4;13;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
53;17344;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
333;17323;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
405;17323;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
297;17323;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
123;17323;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
155;17323;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
296;17322;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
305;17322;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
236;17322;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
604;17330;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
352;17330;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
183;17330;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
231;17330;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
631;17330;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
4;17330;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
561;17326;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
685;17326;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
505;17330;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
485;17330;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
391;17330;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
309;17330;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
478;17330;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
275;17330;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
442;17931;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
404;17931;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
539;17931;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
322;17931;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
103;17931;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
172;17931;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
313;17931;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
267;17931;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
159;17931;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
312;17931;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
179;17931;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
341;17931;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
355;17931;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
102;17931;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
34;17931;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
696;17340;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
462;17929;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
688;17929;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
57;17929;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
314;17929;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
533;17929;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
241;17929;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
300;17929;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
271;17929;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
668;17929;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
118;17929;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
415;18556;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
356;17335;*;2020;4;14;80c61dae74fa4915bf272ab17dfa62ff;Conversor de Decimal a Binario;0
